city,districts,state,Environmental Stance,Latitude,Longitude,aqi,idx,carbon_intensity,temp_f,is_day,wind_mph,wind_degree,pressure_in,precip_in,humidity,cloud,feelslike_f,windchill_f,heatindex_f,dewpoint_f,vis_miles,uv,gust_mph,livability,livability_percentile
Little Rock,['AR-2'],Arkansas,0.0,34.7561,-92.2758,42.0,7383.0,532.0,93.0,1.0,12.5,220.0,29.84,0.0,51.0,25.0,100.8,93.1,100.8,70.7,9.0,8.0,17.0,72.06402019340179,28.504672897196258
Fort Smith,['AR-3'],Arkansas,0.0,36.1797,-94.1167,30.0,7381.0,482.0,93.9,1.0,12.5,230.0,29.8,0.0,51.0,0.0,107.8,90.9,100.8,74.2,9.0,8.0,17.0,72.2610273924905,42.590120160213615
Springdale,['AR-3'],Arkansas,0.0,36.1797,-94.1167,30.0,7381.0,482.0,88.2,1.0,13.6,220.0,29.86,0.0,75.0,0.0,95.2,87.9,95.6,72.7,9.0,7.0,16.0,72.23139127465022,40.053404539385845
Jonesboro,['AR-1'],Arkansas,0.0,35.1967,-90.1911,44.0,7382.0,532.0,87.1,1.0,15.0,210.0,29.84,0.0,57.0,0.0,91.7,83.4,86.5,66.1,9.0,7.0,18.9,71.98018892809871,21.628838451268358
North Little Rock,['AR-2'],Arkansas,0.0,34.7561,-92.2758,42.0,7383.0,532.0,93.0,1.0,12.5,220.0,29.84,0.0,51.0,25.0,100.8,93.1,100.8,70.7,9.0,8.0,17.0,72.06402019340179,28.504672897196258
Conway,['AR-2'],Arkansas,0.0,34.7561,-92.2758,42.0,7383.0,532.0,89.4,1.0,13.6,200.0,29.81,0.0,51.0,0.0,94.0,93.3,101.4,71.3,9.0,7.0,18.1,72.03353479083277,24.699599465954606
Rogers,['AR-3'],Arkansas,0.0,36.1797,-94.1167,30.0,7381.0,482.0,88.0,1.0,13.6,240.0,29.85,0.0,61.0,0.0,94.5,88.1,95.5,72.2,9.0,7.0,15.6,72.23141830096422,40.18691588785047
Pine Bluff,['AR-4'],Arkansas,0.0,34.7561,-92.2758,42.0,7383.0,532.0,91.9,1.0,15.0,180.0,29.84,0.0,49.0,0.0,98.2,92.7,100.8,71.1,9.0,7.0,19.5,71.9949790549753,22.429906542056074
Bentonville,['AR-3'],Arkansas,0.0,36.1797,-94.1167,30.0,7381.0,482.0,88.0,1.0,13.6,240.0,29.85,0.0,61.0,0.0,95.7,87.8,96.5,73.9,9.0,7.0,16.3,72.23117441055501,39.786381842456606
Salt Lake City,['UT-2'],Utah,0.0,40.733501,-111.871696,38.0,4469.0,566.0,90.0,1.0,6.9,70.0,29.94,0.0,20.0,25.0,88.1,84.0,81.7,48.1,9.0,7.0,10.6,72.1309515993715,34.17890520694259
West Valley City,['UT-4'],Utah,0.0,40.662774119801,-111.90180620685,39.0,12860.0,566.0,90.0,1.0,6.9,70.0,29.94,0.0,20.0,25.0,88.2,85.4,83.1,49.2,9.0,7.0,10.6,72.10827053637756,32.576769025367156
Provo,['UT-3'],Utah,0.0,40.253502,-111.6632,38.0,4468.0,566.0,86.2,1.0,5.6,270.0,29.98,0.0,24.0,0.0,85.6,79.4,79.0,50.9,9.0,7.0,10.1,72.12004033806123,33.511348464619495
West Jordan,['UT-4'],Utah,0.0,40.597988305117,-111.89417474947,42.0,12859.0,566.0,90.0,1.0,6.9,70.0,29.94,0.0,20.0,25.0,88.3,84.4,82.2,48.8,9.0,7.0,7.0,72.07285388674252,29.506008010680908
Orem,['UT-3'],Utah,0.0,40.33950492678,-111.71347993778,44.0,12863.0,566.0,86.2,1.0,5.6,270.0,29.98,0.0,24.0,0.0,85.8,71.7,74.2,44.5,9.0,6.0,10.1,72.14630915036614,35.647530040053404
Sandy,['UT-3'],Utah,0.0,40.597988305117,-111.89417474947,42.0,12859.0,566.0,,,,,,,,,,,,,,,,76.29964383202653,95.86114819759679
Ogden,['UT-1'],Utah,0.0,41.206402,-111.975197,38.0,4467.0,566.0,89.1,1.0,9.4,220.0,29.97,0.0,25.0,0.0,89.0,77.1,77.2,48.1,9.0,7.0,13.9,72.25266313312196,41.52202937249666
St. George,['UT-2'],Utah,0.0,37.179005689686,-113.30510046381,45.0,12865.0,566.0,,,,,,,,,,,,,,,,76.26445304828646,95.32710280373831
Layton,['UT-1'],Utah,0.0,41.206402,-111.975197,38.0,4467.0,566.0,84.6,1.0,2.2,10.0,29.98,0.0,22.0,25.0,83.9,78.5,78.4,50.6,9.0,7.0,4.6,72.03496190183692,24.966622162883844
Taylorsville,['UT-4'],Utah,0.0,40.662774119801,-111.90180620685,39.0,12860.0,566.0,90.0,1.0,6.9,70.0,29.94,0.0,20.0,25.0,88.2,81.3,79.3,45.6,9.0,7.0,12.1,72.13771212672383,34.84646194926569
Providence,['RI-1'],Rhode Island,0.0,41.829495,-71.417457,9.0,7593.0,274.0,70.0,1.0,17.4,280.0,29.71,0.0,53.0,75.0,70.0,71.5,75.7,51.0,9.0,6.0,21.9,72.87525101254481,71.96261682242991
Cranston,['RI-2'],Rhode Island,0.0,41.8081,-71.415,25.0,7479.0,274.0,70.0,1.0,17.4,280.0,29.71,0.0,53.0,75.0,70.0,71.2,75.6,50.5,9.0,5.0,21.9,72.38643469172843,51.93591455273698
Warwick,['RI-2'],Rhode Island,0.0,41.8081,-71.415,25.0,7479.0,274.0,70.0,1.0,17.4,280.0,29.71,0.0,53.0,75.0,70.0,70.9,72.5,51.1,9.0,6.0,21.9,72.5000410273446,59.813084112149525
Pawtucket,['RI-1'],Rhode Island,0.0,41.840302,-71.361702,26.0,7478.0,274.0,72.0,1.0,15.0,270.0,29.71,0.0,51.0,75.0,75.7,71.5,75.7,51.0,9.0,6.0,19.5,72.4252862228922,55.00667556742324
East Providence,['RI-1'],Rhode Island,0.0,41.840302,-71.361702,26.0,7478.0,274.0,70.0,1.0,17.4,280.0,29.71,0.0,53.0,75.0,70.0,71.2,75.6,51.0,9.0,6.0,21.9,72.36222764165298,50.200267022696934
Gulfport,['MS-4'],Mississippi,0.0,30.39,-89.0497,24.0,7515.0,451.0,88.0,1.0,2.2,175.0,29.92,0.0,48.0,0.0,92.2,86.3,89.4,66.1,9.0,8.0,10.6,72.25851062268268,42.323097463284384
Southaven,['MS-1'],Mississippi,0.0,34.8275,-89.9889,38.0,7429.0,532.0,87.1,1.0,12.5,200.0,29.87,0.0,46.0,50.0,90.3,84.3,86.5,63.9,9.0,7.0,16.0,72.12815317458329,33.97863818424566
Biloxi,['MS-4'],Mississippi,0.0,30.39,-89.0497,24.0,7515.0,451.0,88.5,1.0,11.9,200.0,29.91,0.0,49.0,0.0,92.4,86.8,89.7,65.3,9.0,8.0,16.3,72.42035622918176,54.73965287049399
Hattiesburg,['MS-4'],Mississippi,0.0,31.322779,-89.287498,25.0,7431.0,451.0,93.0,1.0,6.9,40.0,29.94,0.0,34.0,0.0,91.8,92.0,91.1,54.3,9.0,8.0,11.4,72.3608321866226,49.93324432576769
Olive Branch,['MS-1'],Mississippi,0.0,34.8275,-89.9889,38.0,7429.0,311.0,86.4,1.0,9.4,200.0,29.88,0.0,46.0,0.0,90.3,82.6,84.9,65.1,9.0,7.0,15.6,72.19993078043403,38.31775700934579
Tupelo,['MS-1'],Mississippi,0.0,34.8275,-89.9889,38.0,7429.0,311.0,90.0,1.0,9.4,220.0,29.91,0.0,37.0,0.0,96.6,84.6,87.6,65.6,9.0,7.0,11.4,72.19347789118218,37.78371161548731
Horn Lake,['MS-1'],Mississippi,0.0,34.8275,-89.9889,38.0,7429.0,532.0,87.1,1.0,12.5,200.0,29.87,0.0,46.0,50.0,90.3,84.3,86.5,63.9,9.0,7.0,16.0,72.12815317458329,33.97863818424566
Sioux Falls,['SD-1'],South Dakota,0.0,43.54792,-96.700768,37.0,7490.0,482.0,73.0,1.0,6.9,360.0,29.96,0.0,35.0,75.0,75.9,71.0,75.0,47.3,9.0,6.0,6.9,72.25101640535249,41.25500667556742
Rapid City,['SD-1'],South Dakota,0.0,44.087397,-103.273777,22.0,7488.0,645.0,71.4,1.0,9.4,130.0,29.97,0.0,41.0,25.0,71.4,72.6,74.5,43.1,9.0,6.0,14.9,72.65251513916895,66.75567423230974
Aberdeen,['SD-1'],South Dakota,0.0,44.89965,-97.128802,28.0,7492.0,645.0,48.2,0.0,9.4,280.0,29.71,0.0,66.0,0.0,42.8,40.1,46.1,38.0,6.0,2.0,20.4,72.41919778912666,54.47263017356475
Brookings,['SD-1'],South Dakota,0.0,44.348604,-96.807299,27.0,7665.0,645.0,73.0,1.0,12.5,330.0,29.96,0.0,33.0,0.0,76.0,70.7,75.0,48.3,9.0,6.0,17.0,72.45909315154596,57.67690253671562
Bridgeport,['CT-4'],Connecticut,0.0,41.171398,-73.195297,17.0,7389.0,274.0,79.0,1.0,15.0,290.0,29.74,0.0,36.0,25.0,79.6,73.1,76.3,52.1,9.0,6.0,16.7,72.65761207918588,66.88918558077437
New Haven,['CT-3'],Connecticut,0.0,41.3011,-72.9028,17.0,7388.0,274.0,79.0,1.0,2.2,273.0,29.73,0.0,44.0,50.0,79.8,72.7,76.3,52.5,9.0,6.0,15.6,72.5811138405348,63.684913217623496
Stamford,['CT-4'],Connecticut,0.0,41.051896,-73.763648,8.0,58.0,274.0,49.8,1.0,8.1,95.0,30.16,0.0,61.0,0.0,46.5,46.5,49.8,37.1,6.0,4.0,16.9,73.09439247302973,79.17222963951936
Hartford,['CT-1'],Connecticut,0.0,41.771444,-72.679923,26.0,7386.0,274.0,77.2,1.0,6.9,290.0,29.72,0.0,40.0,75.0,78.2,72.6,76.0,50.3,9.0,6.0,11.3,72.47029279224294,58.61148197596796
Waterbury,['CT-5'],Connecticut,0.0,41.5503,-73.0442,12.0,7390.0,274.0,73.0,1.0,11.9,280.0,29.76,0.0,46.0,75.0,75.9,72.4,75.2,49.8,9.0,6.0,12.1,72.93455090686264,74.76635514018692
Norwalk,['CT-4'],Connecticut,0.0,41.171398,-73.195297,17.0,7389.0,274.0,73.0,1.0,2.2,209.0,29.93,0.0,57.0,75.0,76.5,73.8,76.6,55.9,9.0,6.0,10.8,72.57459544442013,63.150867823765026
Danbury,['CT-5'],Connecticut,0.0,41.4014,-73.4447,14.0,7385.0,274.0,75.0,1.0,10.5,270.0,29.76,0.0,40.0,25.0,76.7,72.5,76.0,49.8,9.0,6.0,13.8,72.88512870429231,72.36315086782376
New Britain,['CT-5'],Connecticut,0.0,41.771444,-72.679923,26.0,7386.0,274.0,77.2,1.0,6.9,290.0,29.72,0.0,40.0,75.0,78.1,73.0,76.1,49.8,9.0,6.0,10.6,72.46792390174181,58.344459279038716
West Hartford,['CT-1'],Connecticut,0.0,41.771444,-72.679923,26.0,7386.0,274.0,77.2,1.0,6.9,290.0,29.72,0.0,40.0,75.0,78.0,73.0,75.3,49.7,9.0,6.0,11.1,72.4883776256137,59.279038718291055
Greenwich,['CT-4'],Connecticut,0.0,41.051896,-73.763648,8.0,58.0,274.0,,,,,,,,,,,,,,,,77.16802234548187,98.93190921228305
Charleston,['WV-2'],West Virginia,0.0,32.836602,-79.956983,28.0,13135.0,349.0,86.0,1.0,8.1,110.0,29.9,0.0,55.0,0.0,89.6,85.2,88.6,66.9,9.0,7.0,10.4,72.33254258931707,48.46461949265687
North Charleston,['SC-1'],South Carolina,0.0,32.836602,-79.956983,28.0,13135.0,452.0,88.0,1.0,11.9,150.0,29.89,0.0,43.0,50.0,89.6,88.5,90.8,63.6,9.0,8.0,16.3,72.32408297332823,47.53004005340454
Mount Pleasant,['SC-1'],South Carolina,0.0,32.836602,-79.956983,28.0,13135.0,452.0,84.7,1.0,2.2,10.0,29.89,0.0,52.0,0.0,88.9,83.4,87.0,67.9,8.0,7.0,11.3,72.1668988691639,36.58210947930574
Rock Hill,['SC-5'],South Carolina,0.0,35.253101,-81.153297,,7437.0,364.0,84.9,1.0,2.2,247.0,29.92,0.0,39.0,0.0,82.1,87.1,84.6,48.4,9.0,8.0,4.6,74.46494418185519,89.98664886515354
Summerville,['SC-1'],South Carolina,0.0,32.836602,-79.956983,28.0,13135.0,452.0,91.8,1.0,5.6,270.0,29.87,0.0,32.0,0.0,91.0,91.7,91.6,56.9,8.0,8.0,10.1,72.25433108746532,41.922563417890515
Goose Creek,['SC-1'],South Carolina,0.0,32.836602,-79.956983,28.0,13135.0,452.0,88.0,1.0,11.9,150.0,29.89,0.0,43.0,50.0,88.0,90.2,91.7,61.1,9.0,8.0,16.3,72.32341933987301,47.396528704939925
Sumter,['SC-5'],South Carolina,0.0,34.051102,-81.154999,155.0,8882.0,895.0,90.3,1.0,8.1,300.0,29.9,0.0,32.0,0.0,88.6,89.3,87.6,52.8,9.0,8.0,12.5,71.8372458957163,12.683578104138851
Hilton Head Island,['SC-1'],South Carolina,0.0,32.090457,-81.130378,19.0,3920.0,452.0,82.9,1.0,9.4,110.0,29.91,0.0,66.0,0.0,87.1,83.2,87.6,69.8,9.0,7.0,16.9,72.59641616033355,64.35246995994659
Manchester,['NH-1'],New Hampshire,0.0,42.862531,-71.38014,31.0,7449.0,274.0,52.0,0.0,4.3,250.0,29.97,0.0,66.0,0.0,50.5,44.1,46.6,39.8,6.0,1.0,9.6,72.25385242921739,41.7890520694259
Nashua,['NH-2'],New Hampshire,0.0,42.862531,-71.38014,31.0,7449.0,274.0,73.0,1.0,16.1,270.0,29.67,0.0,46.0,75.0,76.2,70.8,75.6,50.3,9.0,6.0,20.6,72.28856076297795,44.726301735647525
Fargo,['ND-1'],North Dakota,0.0,46.933601,-96.854698,22.0,7446.0,482.0,80.1,1.0,17.4,320.0,29.89,0.0,24.0,25.0,81.7,70.3,73.6,52.4,9.0,6.0,21.9,72.49813754217406,59.612817089452605
Bismarck,['ND-1'],North Dakota,0.0,46.8253,-100.7681,35.0,7445.0,482.0,77.2,1.0,11.9,330.0,29.97,0.0,21.0,25.0,76.9,72.0,74.3,41.3,9.0,6.0,16.3,72.33918871068649,48.99866488651535
Grand Forks,['ND-1'],North Dakota,0.0,46.933601,-96.854698,22.0,7446.0,532.0,71.1,1.0,15.0,290.0,29.88,0.0,36.0,75.0,71.1,65.2,65.2,51.5,9.0,5.0,19.5,73.30356949747615,81.84245660881176
Minot,['ND-1'],North Dakota,0.0,46.8253,-100.7681,35.0,7445.0,482.0,75.0,1.0,20.6,270.0,29.94,0.0,21.0,0.0,75.8,69.2,69.2,39.5,9.0,6.0,25.1,72.39987995718425,52.46995994659546
Billings,['MT-1'],Montana,0.0,45.806357,-108.426551,28.0,9644.0,380.0,78.1,1.0,8.1,350.0,29.93,0.0,30.0,25.0,78.1,75.2,76.0,48.2,9.0,6.0,11.8,72.43017663634258,55.27369826435247
Missoula,['MT-1'],Montana,0.0,46.842297,-114.020549,33.0,7520.0,411.0,81.0,1.0,6.9,10.0,29.89,0.0,22.0,0.0,78.2,79.6,77.3,39.1,9.0,7.0,11.4,72.26667244622512,43.524699599465954
Great Falls,['MT-1'],Montana,0.0,47.494318,-111.303317,24.0,7527.0,380.0,72.0,1.0,12.5,70.0,29.98,0.0,35.0,0.0,75.2,66.6,66.6,40.9,9.0,5.0,16.2,73.13463651460488,80.37383177570094
Bozeman,['MT-1'],Montana,0.0,45.683765,-111.056282,16.0,7525.0,411.0,79.0,1.0,3.8,350.0,29.95,0.0,31.0,0.0,79.3,67.8,67.8,44.7,9.0,6.0,7.0,73.11891863691936,80.24032042723631
Dover,['DE-1'],Delaware,0.0,39.595001,-75.611,16.0,11931.0,349.0,82.6,1.0,12.5,280.0,29.79,0.0,32.0,0.0,83.1,77.3,78.5,54.8,9.0,7.0,15.2,72.69464375167665,67.55674232309747
Cheyenne,['WY-1'],Wyoming,0.0,41.18222,-104.778336,44.0,9526.0,645.0,57.9,1.0,9.4,200.0,30.07,0.52,81.0,75.0,59.2,59.5,61.9,55.0,9.0,4.0,13.9,73.43254206926518,84.2456608811749
Casper,['WY-1'],Wyoming,0.0,42.82231,-106.36501,40.0,11933.0,566.0,82.0,1.0,8.1,330.0,29.93,0.0,28.0,0.0,79.2,80.0,78.0,41.0,9.0,7.0,12.5,72.17437838174375,36.715620827770366
Huntington,['WV-3'],West Virginia,0.0,38.4592,-82.6339,35.0,7328.0,349.0,,,,,,,,,,,,,,,,76.40935598426192,97.06275033377837
Morgantown,['WV-1'],West Virginia,0.0,40.3260845,-79.8836674,40.0,6426.0,349.0,78.1,1.0,8.1,240.0,29.89,0.0,37.0,50.0,77.7,76.5,77.1,46.8,9.0,7.0,10.8,72.19668394921754,38.184245660881174
Parkersburg,['WV-1'],West Virginia,0.0,38.508114,-82.659301,34.0,7473.0,349.0,75.0,1.0,8.1,180.0,29.89,0.0,46.0,0.0,76.7,76.0,77.8,53.8,9.0,7.0,8.1,72.27831879766168,44.45927903871829
Weirton,['WV-1'],West Virginia,0.0,40.366452,-80.615691,34.0,7464.0,349.0,77.0,1.0,8.1,260.0,29.87,0.0,39.0,25.0,77.9,75.6,77.2,51.7,9.0,6.0,10.4,72.28868391554876,44.85981308411215
Fairmont,['WV-1'],West Virginia,0.0,40.3260845,-79.8836674,40.0,6426.0,349.0,75.9,1.0,13.6,240.0,29.91,0.0,42.0,0.0,76.7,76.8,77.4,49.1,9.0,7.0,18.1,72.14413577026927,35.51401869158878
Beckley,['WV-3'],West Virginia,0.0,37.28342,-79.88452,21.0,5356.0,349.0,75.0,1.0,6.9,290.0,29.98,0.0,37.0,0.0,76.7,74.7,76.7,50.5,9.0,5.0,11.3,72.55972276024893,62.616822429906534
Martinsburg,['WV-2'],West Virginia,0.0,39.565601,-77.721901,43.0,7513.0,349.0,80.1,1.0,2.2,301.0,29.81,0.0,35.0,0.0,79.5,81.2,80.9,53.1,9.0,7.0,9.9,71.94762863540602,19.893190921228303
Clarksburg,['WV-1'],West Virginia,0.0,40.3260845,-79.8836674,40.0,6426.0,349.0,75.9,1.0,13.6,240.0,29.91,0.0,42.0,0.0,76.5,77.5,77.8,48.4,9.0,7.0,18.1,72.13737909157277,34.712950600801065
